,plot,transect_ID,treatment,genotype,plot_grid,complexity,replicate_N_or_S,survey_number,month,day,year,date,visit,time_block,surveyor,cloud_cover(%),current,wind_speed,wind_direction,start_time,end_time,survey_elapsed_time,survey_type,SpeciesCode,common_name,SpeciesName,Genus,Family,Order,MaxLength,TrophicLevel,a,b,MajorTrophicGroup,SubTrophicGroup,FishingStatus,log a,L inf,grid_number,life_phase,TL,transit,plot_grid_survey,plot_grid_visit
11079,LS,b,70L30A,K1,LS - 10,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,10,J,4,NA,LS - 10 - 224,LS - 10 - 17
11080,LS,b,70L30A,K1,LS - 10,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,10,A,3,NA,LS - 10 - 224,LS - 10 - 17
11081,LS,b,70L30A,K1,LS - 10,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,396-01-11,Roughead Blenny,Enneanectes boehlkei,Enneanectes,Tripterygiidae,Perciformes,4,NA,0.0141,3.05,Herbivore,Small Territorial Herbivore,Aquarium,NA,4,10,A,2,NA,LS - 10 - 224,LS - 10 - 17
11082,LS,b,70L30A,K1,LS - 10,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,10,A,13,NA,LS - 10 - 224,LS - 10 - 17
11083,LS,b,70L30A,K1,LS - 10,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,10,A,14,NA,LS - 10 - 224,LS - 10 - 17
11084,LS,b,30L70A,U63,LS - 11,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,284-04-08,Black Hamlet,Hypoplectrus nigricans,Hypoplectrus,Serranidae,Perciformes,15,4,0.0099,3.1818,Carnivore,Carnivore - generalist,Aquarium,-5.1419,15,11,A,10.5,yes,LS - 11 - 224,LS - 11 - 17
11085,LS,b,30L70A,U63,LS - 11,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,11,J,4,NA,LS - 11 - 224,LS - 11 - 17
11086,LS,b,30L70A,U63,LS - 11,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,11,J,5,NA,LS - 11 - 224,LS - 11 - 17
11087,LS,b,30L70A,U63,LS - 11,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,396-01-11,Roughead Blenny,Enneanectes boehlkei,Enneanectes,Tripterygiidae,Perciformes,4,NA,0.0141,3.05,Herbivore,Small Territorial Herbivore,Aquarium,NA,4,11,A,2,NA,LS - 11 - 224,LS - 11 - 17
11088,LS,b,control,NA,LS - 12,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,12,A,2.5,NA,LS - 12 - 224,LS - 12 - 17
11089,LS,b,control,NA,LS - 12,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,403-01-05,Masked Goby,Coryphopterus personatus,Coryphopterus,Gobiidae,Perciformes,4,2.7,0.0213,2.8235,Planktivore,"Planktivore-small, site-attached",Aquarium,-3.849,4,12,A,2.5,NA,LS - 12 - 224,LS - 12 - 17
11090,LS,b,control,NA,LS - 12,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,403-01-05,Masked Goby,Coryphopterus personatus,Coryphopterus,Gobiidae,Perciformes,4,2.7,0.0213,2.8235,Planktivore,"Planktivore-small, site-attached",Aquarium,-3.849,4,12,A,3,NA,LS - 12 - 224,LS - 12 - 17
11091,LS,b,control,NA,LS - 12,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,403-01-03,Pallid Goby,Coryphopterus eidolon,Coryphopterus,Gobiidae,Perciformes,6,2.1,0.0213,2.2835,Herbivore,Small Territorial Herbivore,Aquarium,NA,6,12,A,3.5,NA,LS - 12 - 224,LS - 12 - 17
11092,LS,b,control,NA,LS - 12,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,396-01-11,Roughead Blenny,Enneanectes boehlkei,Enneanectes,Tripterygiidae,Perciformes,4,NA,0.0141,3.05,Herbivore,Small Territorial Herbivore,Aquarium,NA,4,12,A,2,NA,LS - 12 - 224,LS - 12 - 17
11093,LS,b,control,NA,LS - 12,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,12,J,4.5,NA,LS - 12 - 224,LS - 12 - 17
11094,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,284-04-02,Barred Hamlet,Hypoplectrus puella,Hypoplectrus,Serranidae,Perciformes,15,3.7,0.0099,3.1818,Carnivore,Carnivore - mainly inverts,Aquarium,-5.1419,15,13,A,10,NA,LS - 13 - 224,LS - 13 - 17
11095,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,284-04-02,Barred Hamlet,Hypoplectrus puella,Hypoplectrus,Serranidae,Perciformes,15,3.7,0.0099,3.1818,Carnivore,Carnivore - mainly inverts,Aquarium,-5.1419,15,13,A,11,NA,LS - 13 - 224,LS - 13 - 17
11096,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,13,A,3.5,NA,LS - 13 - 224,LS - 13 - 17
11097,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,13,A,4,NA,LS - 13 - 224,LS - 13 - 17
11098,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,13,A,2.5,NA,LS - 13 - 224,LS - 13 - 17
11099,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,396-01-11,Roughead Blenny,Enneanectes boehlkei,Enneanectes,Tripterygiidae,Perciformes,4,NA,0.0141,3.05,Herbivore,Small Territorial Herbivore,Aquarium,NA,4,13,A,2,NA,LS - 13 - 224,LS - 13 - 17
11100,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,1.5,NA,LS - 13 - 224,LS - 13 - 17
11101,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,1.5,NA,LS - 13 - 224,LS - 13 - 17
11102,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,1.5,NA,LS - 13 - 224,LS - 13 - 17
11103,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,2,NA,LS - 13 - 224,LS - 13 - 17
11104,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,2,NA,LS - 13 - 224,LS - 13 - 17
11105,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,2,NA,LS - 13 - 224,LS - 13 - 17
11106,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,2.25,NA,LS - 13 - 224,LS - 13 - 17
11107,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,2.5,NA,LS - 13 - 224,LS - 13 - 17
11108,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,2.5,NA,LS - 13 - 224,LS - 13 - 17
11109,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,2.5,NA,LS - 13 - 224,LS - 13 - 17
11110,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,3,NA,LS - 13 - 224,LS - 13 - 17
11111,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,3,NA,LS - 13 - 224,LS - 13 - 17
11112,LS,b,70L30A,M5,LS - 13,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,13,J,3,NA,LS - 13 - 224,LS - 13 - 17
11113,LS,b,50L50A,K1,LS - 14,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,14,A,8.5,NA,LS - 14 - 224,LS - 14 - 17
11114,LS,b,50L50A,K1,LS - 14,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,14,A,5,NA,LS - 14 - 224,LS - 14 - 17
11115,LS,b,50L50A,K1,LS - 14,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,409-01-01,Ocean Surgeonfish,Acanthurus bahianus,Acanthurus,Acanthuridae,Perciformes,38,2,0.0236,2.9752,Herbivore,Roving Herbivore,Minor commercial,-4.6005,38,14,A,13,NA,LS - 14 - 224,LS - 14 - 17
11116,LS,b,50L50A,K1,LS - 14,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,14,J,4,NA,LS - 14 - 224,LS - 14 - 17
11117,LS,b,50L50A,K1,LS - 14,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,14,J,6,NA,LS - 14 - 224,LS - 14 - 17
11118,LS,b,50L50A,K1,LS - 14,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,396-01-11,Roughead Blenny,Enneanectes boehlkei,Enneanectes,Tripterygiidae,Perciformes,4,NA,0.0141,3.05,Herbivore,Small Territorial Herbivore,Aquarium,NA,4,14,A,2,NA,LS - 14 - 224,LS - 14 - 17
11119,LS,b,50L50A,K1,LS - 14,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,14,J,2,NA,LS - 14 - 224,LS - 14 - 17
11120,LS,b,50L50A,K1,LS - 14,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,14,J,2,NA,LS - 14 - 224,LS - 14 - 17
11121,LS,b,50L50A,K1,LS - 14,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,14,J,2,NA,LS - 14 - 224,LS - 14 - 17
11122,LS,b,50L50A,K1,LS - 14,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,14,J,2,NA,LS - 14 - 224,LS - 14 - 17
11123,LS,b,50L50A,K1,LS - 14,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,14,J,2,NA,LS - 14 - 224,LS - 14 - 17
11124,LS,b,100A,NA,LS - 15,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,15,A,3.5,NA,LS - 15 - 224,LS - 15 - 17
11125,LS,b,100A,NA,LS - 15,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,15,A,4,NA,LS - 15 - 224,LS - 15 - 17
11126,LS,b,100A,NA,LS - 15,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,15,A,4,NA,LS - 15 - 224,LS - 15 - 17
11127,LS,b,100A,NA,LS - 15,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,15,A,4.5,NA,LS - 15 - 224,LS - 15 - 17
11128,LS,b,100A,NA,LS - 15,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,15,A,4,NA,LS - 15 - 224,LS - 15 - 17
11129,LS,b,100A,NA,LS - 15,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,15,J,2,NA,LS - 15 - 224,LS - 15 - 17
11130,LS,b,100A,NA,LS - 15,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,15,J,2,NA,LS - 15 - 224,LS - 15 - 17
11131,LS,b,100A,NA,LS - 15,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,15,J,2,NA,LS - 15 - 224,LS - 15 - 17
11132,LS,b,50L50A,M5,LS - 16,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,346-02-11,Longfin Damselfish,Stegastes diencaeus,Stegastes,Pomacentridae,Perciformes,12,NA,0.0349,2.8956,Herbivore,Small Territorial Herbivore,Aquarium,-4.3479,12,16,A,10,yes,LS - 16 - 224,LS - 16 - 17
11133,LS,b,50L50A,M5,LS - 16,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,16,J,4.5,NA,LS - 16 - 224,LS - 16 - 17
11134,LS,b,50L50A,M5,LS - 16,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,16,J,4.5,NA,LS - 16 - 224,LS - 16 - 17
11135,LS,b,50L50A,M5,LS - 16,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,396-01-11,Roughead Blenny,Enneanectes boehlkei,Enneanectes,Tripterygiidae,Perciformes,4,NA,0.0141,3.05,Herbivore,Small Territorial Herbivore,Aquarium,NA,4,16,A,2,NA,LS - 16 - 224,LS - 16 - 17
11136,LS,b,100A,NA,LS - 9,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,9,A,4.5,NA,LS - 9 - 224,LS - 9 - 17
11137,LS,b,100A,NA,LS - 9,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,9,J,2,NA,LS - 9 - 224,LS - 9 - 17
11138,LS,b,100A,NA,LS - 9,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,9,A,2.5,NA,LS - 9 - 224,LS - 9 - 17
11139,LS,b,100A,NA,LS - 9,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,9,A,3,NA,LS - 9 - 224,LS - 9 - 17
11140,LS,b,100A,NA,LS - 9,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,403-05-01,Goldspot Goby,Gnatholepis thompsoni,Gnatholepis,Gobiidae,Perciformes,8,2.3,0.0035,3.766,Omnivore,Omnivore,Aquarium,NA,8,9,A,4,NA,LS - 9 - 224,LS - 9 - 17
11141,LS,b,100A,NA,LS - 9,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,9,I,18.5,yes,LS - 9 - 224,LS - 9 - 17
11142,LS,b,100A,NA,LS - 9,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,9,J,2,NA,LS - 9 - 224,LS - 9 - 17
11143,LS,b,100A,NA,LS - 9,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,9,J,2,NA,LS - 9 - 224,LS - 9 - 17
11144,LS,b,100A,NA,LS - 9,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,9,J,2.5,NA,LS - 9 - 224,LS - 9 - 17
11145,LS,b,100A,NA,LS - 9,Low,S,224,July,25,2019,25-Jul-19,17,end,Taylor,50,L,7,SW,11:37:00,11:54:00,0:17:00,recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,9,J,3,NA,LS - 9 - 224,LS - 9 - 17
